"","Plot","TagID","Year_t","Goodbuds_t","TotFlowerbuds_t","ABFlowerbuds_t","logsize_t","logsize_t1","ant_t","ant_t1","Antcount_t","Year_t1","Recruit","Survival_t1","Goodbuds_t1","TotFlowerbuds_t1","ABFlowerbuds_t1","Antcount_t1","flower_YN","Newplant","Damage","NP_adult","NP_juv","CV","WVL","MA"
"1808","3","73",2011,0,NA,NA,8.9811572635941,6.7505319521454,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1809","3","75",2011,0,NA,NA,11.9212387387629,11.6730740677382,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1810","3","76",2011,0,NA,NA,9.04920314581831,NA,"vacant",NA,0,2012,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1811","3","77",2011,0,NA,NA,5.63406825631237,7.00711739068224,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1812","3","78",2011,0,NA,NA,7.84258684026735,7.85507535061611,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1813","3","79",2011,0,NA,NA,6.40048763797864,NA,"vacant",NA,0,2012,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1814","3","80",2011,0,NA,NA,10.2671198036774,10.5872231032974,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1815","3","84",2011,0,NA,NA,3.42199717085916,6.15536517994566,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1816","3","85",2011,NA,NA,NA,NA,4.18128415392365,NA,"vacant",NA,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1817","3","87",2011,0,NA,NA,2.44401286997966,5.4944700432229,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1818","3","88",2011,0,NA,NA,5.70907807731724,NA,"vacant",NA,0,2012,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1819","3","90",2011,NA,NA,NA,NA,5.5790128926692,NA,"vacant",NA,2012,0,NA,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA
"1820","3","91",2011,NA,NA,NA,NA,7.34049489647011,NA,"vacant",NA,2012,0,NA,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA
"1821","3","92",2011,NA,NA,NA,NA,6.98246033301534,NA,"vacant",NA,2012,0,NA,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA
"1822","3","93",2011,NA,NA,NA,NA,7.15701778097095,NA,"crem",NA,2012,0,NA,0,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
"1823","3","95",2011,NA,NA,NA,NA,4.06587330241232,NA,"vacant",NA,2012,0,NA,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA
"1824","3","96",2011,NA,NA,NA,NA,6.20692927099781,NA,"vacant",NA,2012,0,NA,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA
"1825","3","97",2011,NA,NA,NA,NA,4.62757125655207,NA,"vacant",NA,2012,0,NA,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA
"1826","3","98",2011,NA,NA,NA,NA,6.73416093015091,NA,"vacant",NA,2012,0,NA,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA
"1827","3","99",2011,NA,NA,NA,NA,5.56287999426198,NA,"crem",NA,2012,0,NA,0,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
"1828","3","100",2011,NA,NA,NA,NA,7.89656208189211,NA,"vacant",NA,2012,0,NA,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA
"1829","3","101",2011,NA,NA,NA,NA,4.90253276459447,NA,"vacant",NA,2012,0,NA,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA
"1830","3","89A",2011,0,NA,NA,0.0461175971812904,1.9920277462366,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1831","3","89B",2011,0,NA,NA,-1.62785883639038,NA,"vacant",NA,0,2012,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1832","3","89C",2011,0,NA,NA,-1.62785883639038,0.531625412962991,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1833","3","89D",2011,0,NA,NA,-1.62785883639038,-0.210792816603737,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1834","3","94A",2011,NA,NA,NA,NA,2.4181121415475,NA,"vacant",NA,2012,0,NA,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA
"1835","3","94B",2011,NA,NA,NA,NA,4.0557209309483,NA,"vacant",NA,2012,0,NA,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA
"1836","3","94C",2011,NA,NA,NA,NA,0.163900632837674,NA,"vacant",NA,2012,0,NA,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA
"1837","4","1",2011,0,NA,NA,3.91731860808918,NA,"vacant",NA,0,2012,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1838","4","2",2011,0,NA,NA,7.23249843693664,NA,"vacant",NA,0,2012,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1839","4","3",2011,0,NA,NA,7.36171016841665,8.70481035087123,"vacant","liom",0,2012,0,1,0,NA,NA,22,NA,0,NA,NA,NA,NA,NA,NA
"1840","4","5",2011,0,NA,NA,7.82934161351733,8.08781208906981,"vacant","liom",0,2012,0,1,0,NA,NA,12,NA,0,NA,NA,NA,NA,NA,NA
"1841","4","6",2011,0,NA,NA,7.57391158490273,7.48541982274267,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1842","4","7",2011,0,NA,NA,8.92018071352623,10.0222862114614,"vacant","liom",0,2012,0,1,1,NA,NA,15,NA,0,NA,NA,NA,NA,NA,NA
"1843","4","8",2011,0,NA,NA,11.0322404838624,5.85350905445651,"vacant","liom",0,2012,0,1,0,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA
"1844","4","9",2011,0,NA,NA,10.2597609113542,10.7476794707917,"liom","liom",5,2012,0,1,0,NA,NA,8,NA,0,NA,NA,NA,NA,NA,NA
"1845","4","10",2011,0,NA,NA,7.44321946825229,NA,"vacant",NA,0,2012,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1846","4","11",2011,0,NA,NA,7.34507001247389,7.47860140509841,"vacant","liom",0,2012,0,1,0,NA,NA,3,NA,0,NA,NA,NA,NA,NA,NA
"1847","4","13",2011,0,NA,NA,8.7295029634616,NA,"vacant",NA,0,2012,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1848","4","15",2011,0,NA,NA,8.47037279293826,9.13208451431772,"vacant","crem",0,2012,0,1,0,NA,NA,13,NA,0,NA,NA,NA,NA,NA,NA
"1849","4","16",2011,0,NA,NA,9.24048101463433,9.78479315197058,"vacant","liom",0,2012,0,1,0,NA,NA,18,NA,0,NA,NA,NA,NA,NA,NA
"1850","4","19",2011,0,NA,NA,8.1454251136139,9.50526926722026,"vacant","liom",0,2012,0,1,0,NA,NA,6,NA,0,NA,NA,NA,NA,NA,NA
"1851","4","20",2011,0,NA,NA,9.35997303301615,6.71783403686348,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1852","4","21",2011,0,NA,NA,7.87917290219517,NA,"vacant",NA,0,2012,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1853","4","22",2011,0,NA,NA,9.65493203007678,10.2335803602379,"liom","liom",10,2012,0,1,0,NA,NA,9,NA,0,NA,NA,NA,NA,NA,NA
"1854","4","23",2011,0,NA,NA,10.611019760865,10.6776065530178,"vacant","liom",0,2012,0,1,0,NA,NA,7,NA,0,NA,NA,NA,NA,NA,NA
"1855","4","24",2011,0,NA,NA,7.27699749984095,7.46174414010298,"liom","vacant",6,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1856","4","25",2011,0,NA,NA,9.72938310788539,10.775731812815,"vacant","liom",0,2012,0,1,0,NA,NA,17,NA,0,NA,NA,NA,NA,NA,NA
"1857","4","26",2011,0,NA,NA,8.97386293575425,3.93793789529192,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1858","4","27",2011,0,NA,NA,9.39463169446159,9.62214220725379,"liom","liom",5,2012,0,1,0,NA,NA,14,NA,0,NA,NA,NA,NA,NA,NA
"1859","4","30",2011,0,NA,NA,8.34551230194002,5.99562017733061,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1860","4","31",2011,0,NA,NA,7.57606096778288,7.87872683869807,"vacant","liom",0,2012,0,1,0,NA,NA,6,NA,0,NA,NA,NA,NA,NA,NA
"1861","4","32",2011,0,NA,NA,8.26220569581361,6.10946666426134,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1862","4","35",2011,0,NA,NA,11.2068224685622,11.8976001774734,"vacant","liom",0,2012,0,1,24,NA,NA,34,NA,0,NA,NA,NA,NA,NA,NA
"1863","4","36",2011,0,NA,NA,5.46221799938571,5.58000103504209,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1864","4","37",2011,0,NA,NA,7.84258684026735,NA,"vacant",NA,0,2012,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1865","4","38",2011,0,NA,NA,9.29145704333494,10.6068012659917,"liom","liom",4,2012,0,1,0,NA,NA,11,NA,0,NA,NA,NA,NA,NA,NA
"1866","4","39",2011,0,NA,NA,10.3546701778042,11.3424467806132,"vacant","liom",0,2012,0,1,3,NA,NA,20,NA,0,NA,NA,NA,NA,NA,NA
"1867","4","40",2011,0,NA,NA,10.0405421447095,8.68939262706861,"vacant","liom",0,2012,0,1,0,NA,NA,3,NA,0,NA,NA,NA,NA,NA,NA
"1868","4","41",2011,0,NA,NA,9.59862822689332,9.94202335541567,"vacant","liom",0,2012,0,1,0,NA,NA,2,NA,0,NA,NA,NA,NA,NA,NA
"1869","4","42",2011,0,NA,NA,6.33872786124802,NA,"vacant",NA,0,2012,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1870","4","43",2011,0,NA,NA,7.88258612803614,8.38699118399921,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1871","4","44",2011,0,NA,NA,5.74990007183749,3.37832210735649,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1872","4","45",2011,0,NA,NA,8.81360247183075,9.22888120138724,"vacant","liom",0,2012,0,1,0,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA
"1873","4","46",2011,0,NA,NA,8.08527498765453,7.69169462055912,"vacant","liom",0,2012,0,1,0,NA,NA,6,NA,0,NA,NA,NA,NA,NA,NA
"1874","4","47",2011,0,NA,NA,9.65493203007678,10.6954366879376,"vacant","liom",0,2012,0,1,0,NA,NA,9,NA,0,NA,NA,NA,NA,NA,NA
"1875","4","48",2011,0,NA,NA,9.47784998743288,10.0649546712231,"vacant","other",0,2012,0,1,NA,NA,NA,3,NA,0,NA,NA,NA,NA,NA,NA
"1876","4","49",2011,0,NA,NA,6.05000466428783,5.76314529858751,"vacant","other",0,2012,0,1,0,NA,NA,5,NA,0,NA,NA,NA,NA,NA,NA
"1877","4","50",2011,0,NA,NA,9.23645932265078,NA,"vacant",NA,0,2012,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1878","4","51",2011,0,NA,NA,10.3307177957108,9.62456729072187,"vacant","other",0,2012,0,1,0,NA,NA,5,NA,0,NA,NA,NA,NA,NA,NA
"1879","4","52",2011,0,NA,NA,9.40980654166836,8.03463937168595,"vacant","other",0,2012,0,1,0,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA
"1880","4","53",2011,0,NA,NA,9.85974882059556,10.641892585803,"liom","vacant",5,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1881","4","54",2011,0,NA,NA,8.9139676602107,10.2524836690505,"vacant","liom",0,2012,0,1,0,NA,NA,13,NA,0,NA,NA,NA,NA,NA,NA
"1882","4","55",2011,0,NA,NA,5.74990007183749,NA,"vacant",NA,0,2012,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1883","4","56",2011,0,NA,NA,9.16347882038805,10.198253179092,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1884","4","57",2011,0,NA,NA,9.01311171052574,9.87876682643132,"vacant","liom",0,2012,0,1,0,NA,NA,13,NA,0,NA,NA,NA,NA,NA,NA
"1885","4","58",2011,0,NA,NA,9.99427971355316,10.9591084083137,"vacant","liom",0,2012,0,1,2,NA,NA,12,NA,0,NA,NA,NA,NA,NA,NA
"1886","4","60",2011,0,NA,NA,5.34786656903102,NA,"vacant",NA,0,2012,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1887","4","61",2011,0,NA,NA,10.0269827707388,10.4553001342344,"liom","crem",10,2012,0,1,0,NA,NA,35,NA,0,NA,NA,NA,NA,NA,NA
"1888","4","62",2011,0,NA,NA,11.2883336359823,11.9030688416598,"vacant","liom",0,2012,0,1,39,NA,NA,56,NA,0,NA,NA,NA,NA,NA,NA
"1889","4","63",2011,0,NA,NA,9.17579006609002,7.78851961899707,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1890","4","64",2011,0,NA,NA,8.30421617299766,9.94342358314209,"vacant","liom",0,2012,0,1,0,NA,NA,19,NA,0,NA,NA,NA,NA,NA,NA
"1891","4","65",2011,0,NA,NA,5.53892180579373,5.53505532333798,"vacant","crem",0,2012,0,1,0,NA,NA,10,NA,0,NA,NA,NA,NA,NA,NA
"1892","4","66",2011,0,NA,NA,7.03187504180797,7.4421077393996,"vacant","liom",0,2012,0,1,0,NA,NA,8,NA,0,NA,NA,NA,NA,NA,NA
"1893","4","67",2011,0,NA,NA,7.06653169430237,8.86607849846735,"vacant","liom",0,2012,0,1,0,NA,NA,10,NA,0,NA,NA,NA,NA,NA,NA
"1894","4","68",2011,0,NA,NA,9.46260794409511,10.0348649936682,"vacant","liom",0,2012,0,1,0,NA,NA,10,NA,0,NA,NA,NA,NA,NA,NA
"1895","4","70",2011,0,NA,NA,5.33785083585231,5.46221799938571,"vacant","crem",0,2012,0,1,0,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA
"1896","4","72",2011,0,NA,NA,6.10472956397708,7.40812814844102,"vacant","liom",0,2012,0,1,0,NA,NA,5,NA,0,NA,NA,NA,NA,NA,NA
"1897","4","73",2011,0,NA,NA,10.6007903633187,9.97804682334872,"liom","liom",1,2012,0,1,0,NA,NA,14,NA,0,NA,NA,NA,NA,NA,NA
"1898","4","74",2011,0,NA,NA,10.1458296116804,10.9366746574016,"vacant","vacant",0,2012,0,1,4,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1899","4","75",2011,0,NA,NA,9.9398514870238,10.7887475229126,"liom","liom",6,2012,0,1,0,NA,NA,30,NA,0,NA,NA,NA,NA,NA,NA
"1900","4","76",2011,0,NA,NA,11.0382512740737,NA,"vacant",NA,0,2012,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1901","4","77",2011,0,NA,NA,9.60299103264859,NA,"vacant",NA,0,2012,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1902","4","78",2011,0,NA,NA,7.40367379809164,NA,"vacant",NA,0,2012,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1903","4","79",2011,0,NA,NA,6.20692927099781,NA,"vacant",NA,0,2012,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1904","4","80",2011,0,NA,NA,10.9580328502644,11.3582922245892,"vacant","vacant",0,2012,0,1,5,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1905","4","81",2011,0,NA,NA,8.62457050281773,8.13222013285039,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1906","4","82",2011,0,NA,NA,10.8089445051414,10.8888589506029,"liom","liom",2,2012,0,1,2,NA,NA,12,NA,0,NA,NA,NA,NA,NA,NA
"1907","4","83",2011,0,NA,NA,4.88833423965258,7.43629902540772,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1908","4","84",2011,0,NA,NA,4.80829153197905,5.94464414863,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1909","4","85",2011,0,NA,NA,4.06587330241232,NA,"vacant",NA,0,2012,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1910","4","86",2011,0,NA,NA,5.64800576415615,7.03083391729956,"liom","vacant",4,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1911","4","87",2011,0,NA,NA,1.17550154451615,3.09657477042453,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1912","4","88",2011,0,NA,NA,1.03181778042761,-0.24156447527049,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1913","4","89",2011,NA,NA,NA,NA,6.8342443887079,NA,"vacant",NA,2012,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1914","4","90",2011,NA,NA,NA,NA,5.24254065604799,NA,"vacant",NA,2012,0,NA,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA
"1915","4","91",2011,NA,NA,NA,NA,5.03655018396003,NA,"vacant",NA,2012,0,NA,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA
"1916","4","92",2011,NA,NA,NA,NA,4.37417466206684,NA,"vacant",NA,2012,0,NA,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA
"1917","4","93",2011,NA,NA,NA,NA,5.2366409339208,NA,"vacant",NA,2012,0,NA,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA
"1918","4","94",2011,NA,NA,NA,NA,2.76659031828206,NA,"vacant",NA,2012,0,NA,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA
"1919","4","95",2011,NA,NA,NA,NA,3.42199717085916,NA,"vacant",NA,2012,0,NA,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA
"1920","4","96",2011,NA,NA,NA,NA,3.10833961200411,NA,"vacant",NA,2012,0,NA,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA
"1921","4","97",2011,NA,NA,NA,NA,4.62757125655207,NA,"vacant",NA,2012,0,NA,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA
"1922","4","99",2011,NA,NA,NA,NA,4.74886811150825,NA,"vacant",NA,2012,0,NA,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA
"1923","4","34X",2011,0,NA,NA,7.60619806220312,9.25988957445917,"liom","liom",3,2012,0,1,0,NA,NA,12,NA,0,NA,NA,NA,NA,NA,NA
"1924","4","34Y",2011,0,NA,NA,10.7211937565839,11.0512835663407,"vacant","liom",0,2012,0,1,5,NA,NA,39,NA,0,NA,NA,NA,NA,NA,NA
"1925","4","59X",2011,0,NA,NA,8.12944620596767,9.63356218224665,"vacant","liom",0,2012,0,1,0,NA,NA,11,NA,0,NA,NA,NA,NA,NA,NA
"1926","4","59Z",2011,0,NA,NA,4.63108507585186,NA,"vacant",NA,0,2012,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1927","4","59Z2",2011,NA,NA,NA,NA,2.18710245619463,NA,"crem",NA,2012,0,NA,NA,NA,NA,5,NA,0,NA,NA,NA,NA,NA,NA
"1928","4","TR1",2011,0,NA,NA,7.15681372016012,NA,"vacant",NA,0,2012,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1929","4","TR10",2011,0,NA,NA,7.47526745127865,8.01858361315586,"vacant","liom",0,2012,0,1,0,NA,NA,8,NA,0,NA,NA,NA,NA,NA,NA
"1930","4","TR11",2011,0,NA,NA,7.02898034865023,7.96110060302968,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1931","4","TR12",2011,0,NA,NA,8.38955246246406,NA,"vacant",NA,0,2012,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1932","4","TR13",2011,0,NA,NA,8.55367703262924,9.22341811507927,"liom","other",11,2012,0,1,0,NA,NA,2,NA,0,NA,NA,NA,NA,NA,NA
"1933","4","TR14",2011,0,NA,NA,8.09715972866728,8.94384263016048,"vacant","liom",0,2012,0,1,0,NA,NA,4,NA,0,NA,NA,NA,NA,NA,NA
"1934","4","TR2",2011,0,NA,NA,8.61141023808801,8.997217570337,"liom","liom",8,2012,0,1,0,NA,NA,10,NA,0,NA,NA,NA,NA,NA,NA
"1935","4","TR3",2011,0,NA,NA,8.35407014245231,9.25988957445917,"vacant","crem",0,2012,0,1,0,NA,NA,30,NA,0,NA,NA,NA,NA,NA,NA
"1936","4","TR4",2011,0,NA,NA,7.79120156623429,9.85933163957056,"liom","liom",1,2012,0,1,0,NA,NA,34,NA,0,NA,NA,NA,NA,NA,NA
"1937","4","TR5",2011,0,NA,NA,6.35603587540781,7.40203821380362,"vacant","liom",0,2012,0,1,0,NA,NA,3,NA,0,NA,NA,NA,NA,NA,NA
"1938","4","TR6",2011,0,NA,NA,7.15691575577063,8.39341175180213,"liom","vacant",10,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1939","4","TR7",2011,0,NA,NA,8.06630588384885,8.69475563088915,"vacant","liom",0,2012,0,1,0,NA,NA,3,NA,0,NA,NA,NA,NA,NA,NA
"1940","4","TR8",2011,0,NA,NA,6.80964158611661,NA,"vacant",NA,0,2012,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1941","4","TR9",2011,0,NA,NA,7.01025320959953,8.01443709719401,"vacant","liom",0,2012,0,1,0,NA,NA,7,NA,0,NA,NA,NA,NA,NA,NA
"1942","5","1",2011,0,NA,NA,11.4475009799184,11.7293784880903,"crem","other",8,2012,0,1,11,NA,NA,23,NA,0,NA,NA,NA,NA,NA,NA
"1943","5","2",2011,0,NA,NA,8.09715972866728,9.10619451593236,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1944","5","3",2011,0,NA,NA,8.5712789582467,9.4289659045031,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1945","5","4",2011,0,NA,NA,10.9722640144327,11.1207861312184,"liom","crem",27,2012,0,1,0,NA,NA,7,NA,0,NA,NA,NA,NA,NA,NA
"1946","5","5",2011,0,NA,NA,10.8857965432979,10.3511563585044,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1947","5","6",2011,0,NA,NA,10.3393219008574,10.2457017207702,"other","crem",9,2012,0,1,2,NA,NA,6,NA,0,NA,NA,NA,NA,NA,NA
"1948","5","7",2011,0,NA,NA,11.1114425974406,10.2515991597973,"vacant","crem",0,2012,0,1,9,NA,NA,4,NA,0,NA,NA,NA,NA,NA,NA
"1949","5","8",2011,0,NA,NA,7.00069682287932,7.85006293633058,"crem","vacant",14,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1950","5","9",2011,0,NA,NA,9.77644153070823,10.914686045761,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1951","5","10",2011,0,NA,NA,12.048017171084,11.0363694017773,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1952","5","11",2011,0,NA,NA,10.7814212842539,11.5160370437615,"liom","vacant",28,2012,0,1,26,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1953","5","12",2011,0,NA,NA,5.65191966347729,6.85908131185484,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1954","5","13",2011,0,NA,NA,5.32868660676119,6.84035417280414,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1955","5","14",2011,0,NA,NA,9.25355375601008,9.60089837542786,"vacant","crem",0,2012,0,1,7,NA,NA,16,NA,0,NA,NA,NA,NA,NA,NA
"1956","5","16",2011,0,NA,NA,8.66270353247556,9.20409831693877,"vacant","crem",0,2012,0,1,0,NA,NA,7,NA,0,NA,NA,NA,NA,NA,NA
"1957","5","17",2011,0,NA,NA,9.14866393934894,7.81591859318519,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1958","5","18",2011,0,NA,NA,11.7565897922019,11.8513833308414,"crem","other",2,2012,0,1,2,NA,NA,5,NA,0,NA,NA,NA,NA,NA,NA
"1959","5","19",2011,0,NA,NA,7.60723918671153,8.33841570424451,"crem","vacant",3,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1960","5","20",2011,0,NA,NA,10.7861543785514,11.3369591055185,"vacant","crem",0,2012,0,1,2,NA,NA,13,NA,0,NA,NA,NA,NA,NA,NA
"1961","5","22",2011,0,NA,NA,8.69183592078581,8.57721369376652,"vacant","crem",0,2012,0,1,0,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA
"1962","5","23",2011,0,NA,NA,9.20434196801846,8.86015079883407,"vacant","crem",0,2012,0,1,0,NA,NA,21,NA,0,NA,NA,NA,NA,NA,NA
"1963","5","24",2011,0,NA,NA,8.16640891114985,8.92511132421943,"vacant","crem",0,2012,0,1,0,NA,NA,7,NA,0,NA,NA,NA,NA,NA,NA
"1964","5","25",2011,0,NA,NA,5.01593089675729,NA,"vacant",NA,0,2012,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1965","5","27",2011,0,NA,NA,10.6609114508933,11.2019626788905,"other","vacant",2,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1966","5","28",2011,0,NA,NA,10.9093719509372,11.0674582248722,"vacant","other",0,2012,0,1,29,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1967","5","29",2011,0,NA,NA,11.3685633176561,12.0661994625431,"vacant","vacant",0,2012,0,1,7,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1968","5","31",2011,0,NA,NA,10.7746491846468,11.1188904254653,"vacant","vacant",0,2012,0,1,5,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1969","5","33",2011,0,NA,NA,7.08594226307824,7.93295059613635,"vacant","vacant",0,2012,0,1,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"1970","5","34",2011,0,NA,NA,11.4436322106402,11.5151238282167,"vacant","crem",0,2012,0,1,0,NA,NA,12,NA,0,NA,NA,NA,NA,NA,NA
