"","Plot","TagID","Year_t","Goodbuds_t","TotFlowerbuds_t","ABFlowerbuds_t","logsize_t","logsize_t1","ant_t","ant_t1","Antcount_t","Year_t1","Recruit","Survival_t1","Goodbuds_t1","TotFlowerbuds_t1","ABFlowerbuds_t1","Antcount_t1","flower_YN","Newplant","Damage","NP_adult","NP_juv","CV","WVL","MA"
"991","3","144",2022,NA,NA,NA,NA,5.49608251333847,NA,"vacant",NA,2023,0,1,0,0,0,0,NA,0,0,0,0,0,0,0
"992","3","146",2022,0,0,0,2.69792807996062,1.65555550961539,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"993","3","147",2022,NA,NA,NA,NA,NA,NA,NA,NA,2023,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"994","3","148",2022,0,0,0,4.32278371619735,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"995","3","149",2022,0,0,0,1.43241195830118,1.8786990609296,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"996","3","151",2022,0,0,0,7.00711739068224,8.33200904958185,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"997","3","152A",2022,0,0,0,3.46793426604618,4.14046215940339,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"998","3","152B",2022,0,0,0,0.0461175971812904,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"999","3","152C",2022,0,0,0,3.73499705129523,5.76314529858751,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1000","3","152D",2022,0,0,0,-0.24156447527049,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1001","3","152E",2022,0,0,0,3.61388817866926,4.51775639054486,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1002","3","152F",2022,0,0,0,3.09657477042453,4.77736962164046,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1003","3","152G",2022,0,0,0,2.80295796245293,4.51775639054486,"vacant","crem",0,2023,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"1004","3","153",2022,0,0,0,5.10673282358257,2.95710864228019,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1005","3","154",2022,0,0,0,4.55834978751011,5.2048136364674,"vacant","vacant",0,2023,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"1006","3","155",2022,0,0,0,3.97056312260799,4.63553942620124,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1007","3","156",2022,0,0,0,6.48386924691769,7.98268839887943,"vacant","crem",0,2023,0,1,0,0,0,4,0,0,0,0,0,0,0,0
"1008","3","157",2022,0,0,0,4.55422607032625,NA,"liom",NA,2,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1009","3","158",2022,0,0,0,2.97731134959771,4.44364841839114,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1010","3","159",2022,0,0,0,-2.03332394449855,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1011","3","160",2022,0,0,0,4.95139237561972,1.95566010206573,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1012","3","161",2022,0,0,0,6.25344928663271,7.47612051959439,"vacant","vacant",0,2023,0,1,4,4,0,0,0,0,0,0,0,0,0,0
"1013","3","162",2022,0,0,0,2.62893520847367,8.19885565733983,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1014","3","163",2022,0,0,0,-2.72647112505849,3.73029853051367,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1015","3","164",2022,0,0,0,-4.80591266673833,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1016","3","165",2022,0,0,0,0.739264777741236,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1017","3","166",2022,0,0,0,0.962408329055445,1.77333854527177,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1018","3","167",2022,0,0,0,-2.72647112505849,3.15963290639166,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1019","3","168",2022,0,0,0,-3.41961830561844,-0.24156447527049,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1020","3","169",2022,0,0,0,-3.41961830561844,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1021","3","170",2022,0,0,0,0.605733385116713,-0.24156447527049,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1022","3","171",2022,0,0,0,6.72257113714775,1.22477259352294,"liom","vacant",3,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1023","3","172",2022,0,0,0,1.9920277462366,7.1960344333134,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1024","3","173",2022,0,0,0,0.451582705289455,3.80440650266739,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1025","3","174",2022,0,0,0,1.08019136471183,-1.3401767639386,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1026","3","174B",2022,0,0,0,1.65555550961539,3.11125932210745,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1027","3","175A",2022,0,0,0,-1.11703321262439,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1028","3","175B",2022,0,0,0,-1.62785883639038,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1029","3","175C",2022,0,0,0,2.24334217451751,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1030","3","176",2022,0,0,0,7.07343211122107,5.06505169409224,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1031","3","177",2022,0,0,0,0.2692611484955,7.82756921040516,"vacant","crem",0,2023,0,1,0,0,0,3,0,0,0,0,0,0,0,0
"1032","3","178",2022,80,81,1,13.1578696228062,1.8686487250761,"liom","vacant",81,2023,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"1033","3","179",2022,0,0,0,2.95710864228019,13.1358577003926,"vacant","crem",0,2023,0,1,69,78,9,35,0,0,0,0,0,0,0,0
"1034","3","180",2022,0,0,0,3.37832210735649,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1035","3","181",2022,0,0,0,3.05427239073384,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1036","3","182",2022,0,0,0,0.2692611484955,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1037","3","183",2022,0,0,0,0.0461175971812904,4.2656253023574,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1038","3","184",2022,0,0,0,0.2692611484955,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1039","3","185",2022,0,0,0,-0.647029583378655,3.24479071473197,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1040","3","185B",2022,NA,NA,NA,NA,1.89112158092816,NA,"vacant",NA,2023,0,1,0,0,0,0,NA,0,0,0,0,0,0,0
"1041","3","186",2022,0,0,0,-5.49905984729827,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1042","3","187",2022,0,0,0,4.54592726751156,5.93568783660793,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1043","4","3",2022,1,1,0,12.151455124502,NA,"liom",NA,32,2023,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1044","4","7",2022,0,0,0,9.16347882038805,10.0329951336214,"vacant","other",0,2023,0,1,0,5,5,10,0,0,0,0,0,0,0,0
"1045","4","9",2022,0,0,0,7.33913527695407,NA,"vacant",NA,0,2023,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1046","4","11",2022,0,0,0,6.91792181187777,NA,"other",NA,1,2023,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1047","4","12",2022,0,0,0,10.6163040758869,7.09986536828922,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1048","4","15",2022,0,3,3,10.7903125909212,11.597521913655,"liom","vacant",14,2023,0,1,0,1,1,0,1,0,0,0,0,0,0,0
"1049","4","16",2022,9,10,1,11.4274383836493,11.4627558426994,"liom","vacant",46,2023,0,1,0,1,1,0,1,0,0,0,0,0,0,0
"1050","4","17",2022,2,2,0,12.4497369727618,12.2768523670322,"liom","crem",53,2023,0,1,2,28,26,14,1,0,0,0,0,0,0,0
"1051","4","19",2022,0,0,0,10.6959968447962,11.534302010888,"liom","crem",9,2023,0,1,0,5,5,9,0,0,0,0,0,0,0,0
"1052","4","22",2022,6,6,0,11.4167433398351,11.5353265355342,"liom","crem",41,2023,0,1,7,12,5,18,1,0,0,0,0,0,0,0
"1053","4","23",2022,0,1,1,11.1414497032434,11.7792824003183,"liom","crem",31,2023,0,1,30,31,1,83,1,0,0,0,0,0,0,0
"1054","4","24",2022,0,1,1,9.62214220725379,10.5859752775336,"liom","vacant",19,2023,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"1055","4","25",2022,1,3,2,11.3780456283197,11.7025377032438,"liom","crem",25,2023,0,1,3,6,3,2,1,0,0,0,0,0,0,0
"1056","4","27",2022,0,1,1,11.0862816336708,11.5625568814513,"liom","crem",4,2023,0,1,2,2,0,7,1,0,0,0,0,0,0,0
"1057","4","30",2022,NA,NA,NA,NA,9.98604254591985,NA,"crem",NA,2023,0,1,0,0,0,5,NA,0,0,0,0,0,0,0
"1058","4","31",2022,1,2,1,8.6480999065309,8.99249242332301,"liom","vacant",36,2023,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"1059","4","32",2022,0,0,0,9.82052810744228,10.4119348785125,"liom","vacant",3,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1060","4","35",2022,30,37,7,13.1907354954932,13.3231117177355,"liom","crem",95,2023,0,1,32,38,6,28,1,0,0,0,0,0,0,0
"1061","4","38",2022,25,26,1,11.5306332995111,7.67512148683425,"liom","crem",65,2023,0,1,4,4,0,6,1,0,0,0,0,0,0,0
"1062","4","39",2022,4,5,1,11.1777158396304,11.7845587976108,"liom","crem",31,2023,0,1,6,6,0,15,1,0,0,0,0,0,0,0
"1063","4","40",2022,0,0,0,10.6823575848697,NA,"liom",NA,21,2023,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1064","4","41",2022,3,4,1,11.8426644009731,NA,"liom",NA,29,2023,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1065","4","43",2022,0,0,0,9.25988957445917,9.59786444096492,"liom","vacant",6,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1066","4","45",2022,2,4,2,10.0473838710735,10.9555080402813,"liom","crem",7,2023,0,1,0,1,1,9,1,0,0,0,1,0,0,NA
"1067","4","46",2022,0,0,0,10.2370465682144,10.5071258874241,"liom","vacant",14,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1068","4","47",2022,9,9,0,12.8044119761621,13.0054913460912,"liom","liom",42,2023,0,1,22,29,7,30,1,0,0,0,0,0,0,0
"1069","4","48",2022,3,4,1,11.309937264478,11.5707264201483,"liom","liom",26,2023,0,1,0,5,5,5,1,0,0,0,0,0,0,0
"1070","4","49",2022,0,0,0,9.793682066778,10.043035723259,"liom","crem",27,2023,0,1,0,0,0,11,0,0,0,0,0,0,1,0
"1071","4","51",2022,3,11,8,11.4945045410139,12.0025984370068,"liom","liom",37,2023,0,1,0,5,5,9,1,0,0,0,0,0,1,0
"1072","4","53",2022,4,6,2,11.4386563273104,11.7316109562519,"liom","vacant",21,2023,0,1,0,2,2,0,1,0,0,0,0,0,0,0
"1073","4","54",2022,0,0,0,11.096316887876,11.3148801436132,"vacant","crem",0,2023,0,1,6,6,0,3,0,0,0,0,0,0,0,0
"1074","4","56",2022,0,0,0,11.9320572899892,12.1094393378351,"liom","vacant",4,2023,0,1,1,2,1,0,0,0,0,0,0,NA,0,0
"1075","4","57",2022,32,33,1,12.3819271014395,12.4947363413005,"liom","crem",47,2023,0,1,25,25,0,14,1,0,0,0,0,0,0,0
"1076","4","58",2022,30,31,1,11.5968240374564,11.9790338269094,"liom","crem",51,2023,0,1,6,8,2,23,1,0,0,0,0,0,0,0
"1077","4","61",2022,0,0,0,11.4303968603846,11.5672096248179,"other","other",9,2023,0,1,0,0,0,27,0,0,0,5,7,0,0,0
"1078","4","62",2022,45,54,9,12.9538437975169,13.1714271304034,"liom","vacant",40,2023,0,1,21,26,5,0,1,0,0,0,0,0,0,0
"1079","4","63",2022,0,0,0,10.1916391477117,10.4623090084952,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1080","4","64",2022,0,4,4,10.3743110443122,11.072284855582,"liom","vacant",22,2023,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"1081","4","68",2022,0,2,2,11.3865339554185,11.8043883214494,"liom","crem",29,2023,0,1,0,1,1,22,1,0,0,0,0,0,0,0
"1082","4","72",2022,0,0,0,4.85422862716607,NA,"vacant",NA,0,2023,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1083","4","73",2022,1,1,0,11.2266250958583,11.2724021142081,"liom","crem",38,2023,0,1,2,3,1,8,1,0,0,0,0,0,0,0
"1084","4","74",2022,8,9,1,11.358101218821,11.6951357811523,"liom","vacant",40,2023,0,1,2,3,1,0,1,0,0,0,0,0,0,0
"1085","4","78",2022,NA,NA,NA,NA,8.31176776276162,NA,"vacant",NA,NA,NA,1,0,0,0,0,NA,NA,0,0,0,0,0,0
"1086","4","75",2022,26,26,0,12.2567821835948,12.3001675766239,"liom","crem",71,2023,0,1,16,17,1,22,1,0,0,0,0,0,0,0
"1087","4","76",2022,0,0,0,11.8813493625855,11.972406893053,"liom","vacant",35,2023,0,1,3,3,0,0,0,0,0,0,0,0,0,0
"1088","4","79",2022,2,3,1,10.6390533098289,11.0322404838624,"liom","crem",44,2023,0,1,0,0,0,3,1,0,0,0,0,0,0,0
"1089","4","80",2022,9,18,9,11.5706875017462,11.5347554925202,"liom","vacant",38,2023,0,1,1,1,0,0,1,0,0,0,0,0,0,0
"1090","4","81",2022,0,4,4,8.99353354783142,NA,"vacant",NA,0,2023,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1091","4","82",2022,0,0,0,10.5528754881246,10.9543233387995,"vacant","vacant",0,2023,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"1092","4","86",2022,0,2,2,10.0471854780563,10.8299448173059,"liom","vacant",24,2023,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"1093","4","87",2022,0,0,0,5.29248355809723,6.07544977898309,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1094","4","88",2022,0,0,0,2.57184624148955,5.9730436231517,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1095","4","90",2022,NA,NA,NA,NA,10.5512125336368,NA,"vacant",NA,2023,0,1,0,0,0,0,NA,0,0,0,0,0,0,0
"1096","4","91",2022,NA,NA,NA,NA,10.917895176702,NA,"crem",NA,2023,0,1,7,7,0,10,NA,0,0,0,0,0,0,0
"1097","4","97",2022,0,0,0,10.2171171992665,10.9685246694763,"liom","crem",9,2023,0,1,7,7,0,7,0,0,0,0,0,0,0,0
"1098","4","98",2022,0,0,0,10.4820112312667,10.973206494573,"liom","crem",9,2023,0,1,0,0,0,18,0,0,0,0,0,0,2,0
"1099","4","99",2022,1,1,0,10.7589340845668,12.1703326078034,"liom","crem",35,2023,0,1,18,19,1,7,1,0,0,0,0,0,0,0
"1100","4","104",2022,0,0,0,5.65191966347729,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1101","4","108",2022,NA,NA,NA,NA,11.6121536417755,NA,"vacant",NA,NA,NA,1,8,15,7,0,NA,NA,0,0,0,0,0,0
"1102","4","105",2022,0,2,2,11.5826033265605,10.6163040758869,"vacant","crem",0,2023,0,1,0,0,0,6,1,0,0,0,0,0,0,0
"1103","4","106",2022,0,0,0,10.1835699396632,10.1961331412644,"liom","vacant",34,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1104","4","109",2022,0,0,0,7.88918161387334,NA,"vacant",NA,0,2023,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1105","4","113",2022,0,0,0,9.13208451431772,8.80012053067555,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1106","4","118",2022,0,0,0,4.84190814277803,NA,"vacant",NA,0,2023,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1107","4","122",2022,0,0,0,4.32278371619735,NA,"vacant",NA,0,2023,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1108","4","124",2022,0,1,1,10.5636076567504,7.43629902540772,"liom","vacant",21,2023,0,1,0,1,1,0,1,0,0,0,0,0,0,0
"1109","4","127",2022,0,0,0,6.20943240121593,7.78678199909853,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1110","4","130",2022,0,0,0,9.19738448745096,NA,"liom",NA,23,2023,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1111","4","135",2022,0,0,0,7.13723555746579,7.88159798566325,"other","vacant",2,2023,0,1,6,6,0,0,0,0,0,0,0,0,0,0
"1112","4","140",2022,NA,NA,NA,NA,NA,NA,NA,NA,2023,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1113","4","141",2022,0,0,0,5.95420053535022,7.84996090072006,"liom","vacant",10,2023,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"1114","4","143",2022,0,0,0,6.42050337129587,9.36641042569867,"liom","crem",8,2023,0,1,0,0,0,4,0,0,0,0,0,0,0,0
"1115","4","150",2022,NA,NA,NA,NA,NA,NA,NA,NA,2023,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1116","4","108A",2022,0,0,0,6.97471662796802,7.18602572163522,"liom","vacant",1,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1117","4","108B",2022,0,0,0,6.45361620374667,7.69169462055912,"liom","vacant",5,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1118","4","116A",2022,0,0,0,4.80829153197905,7.13962603825908,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1119","4","123A",2022,0,0,0,10.6291873023964,11.1472781518948,"liom","vacant",29,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1120","4","126A",2022,0,0,0,2.57184624148955,8.77785749268622,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1121","4","131A",2022,NA,NA,NA,NA,3.05427239073384,NA,"vacant",NA,2023,0,1,0,0,0,0,NA,0,0,0,0,0,0,0
"1122","4","131B",2022,0,0,0,3.24479071473197,2.53102424696929,"crem","vacant",6,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1123","4","131D",2022,0,0,0,1.8786990609296,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1124","4","131E",2022,0,0,0,2.28416416903777,1.9920277462366,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1125","4","34X",2022,5,5,0,11.1036994478445,9.6615229972443,"liom","crem",83,2023,0,1,5,7,2,16,1,0,0,0,0,0,0,0
"1126","4","34Y",2022,22,25,3,12.0645887716697,11.747646927191,"liom","crem",92,2023,0,1,8,11,3,32,1,0,0,0,0,0,0,0
"1127","4","59X",2022,20,21,1,11.6289381098884,11.747646927191,"liom","crem",54,2023,0,1,3,8,5,5,1,0,0,0,0,0,0,0
"1128","4","59Y",2022,NA,NA,NA,NA,NA,NA,NA,NA,2023,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1129","4","89Y",2022,5,5,0,11.2410950625043,11.9418044639001,"liom","crem",52,2023,0,1,9,19,10,5,1,0,0,0,0,0,0,0
"1130","4","TR10",2022,4,4,0,10.9094150355051,NA,"liom",NA,67,2023,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"1131","4","TR13",2022,0,3,3,9.95723844187281,9.69880933693224,"liom","vacant",16,2023,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"1132","4","TR14",2022,0,0,0,9.04275409853485,9.45531395084033,"liom","crem",11,2023,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"1133","4","TR2",2022,27,27,0,11.7841856141319,12.2362132881883,"liom","crem",78,2023,0,1,14,14,0,24,1,0,0,0,0,0,0,0
"1134","4","TR3",2022,0,5,5,11.4554587458949,12.1860504402069,"crem","vacant",35,2023,0,1,9,14,5,0,1,0,0,0,0,0,0,0
"1135","4","TR4",2022,23,30,7,12.3726363957873,12.6713215415834,"liom","crem",57,2023,0,1,8,13,5,8,1,0,0,0,0,0,0,0
"1136","4","TR5",2022,2,3,1,12.0376099220577,12.4950606831597,"liom","crem",42,2023,0,1,0,3,3,2,1,0,0,0,0,0,0,0
"1137","4","TR6",2022,2,5,3,11.6625198046222,11.1448610091319,"liom","crem",17,2023,0,1,11,28,17,18,1,0,0,0,0,0,1,0
"1138","4","TR7",2022,6,7,1,11.5760157084341,11.9111469497122,"liom","vacant",40,2023,0,1,8,14,6,0,1,0,0,0,0,0,1,0
"1139","4","TR9",2022,0,0,0,8.47992917965848,9.931431632201,"liom","crem",26,2023,0,1,0,0,0,11,0,0,0,0,0,0,0,0
"1140","4","153",2022,0,0,0,3.05427239073384,4.58674926203181,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1141","4","154",2022,0,0,0,-2.03332394449855,1.26251292150578,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1142","4","155",2022,0,0,0,1.85849635361208,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1143","4","156",2022,0,0,0,2.36112521017389,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1144","4","157",2022,0,0,0,4.06587330241232,10.5920345281571,"liom","vacant",4,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1145","4","158",2022,0,0,0,0.605733385116713,6.10684581244083,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1146","4","159",2022,0,0,0,2.95710864228019,5.21660159221944,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1147","4","160",2022,0,0,0,1.55019499395756,2.89029997260808,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1148","4","161A",2022,0,0,0,1.8786990609296,2.64880728262567,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1149","4","161B",2022,0,0,0,1.43241195830118,2.43831484886502,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
"1150","4","162",2022,0,0,0,-3.41961830561844,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1151","4","163",2022,0,0,0,3.65025582284014,5.39767947824814,"vacant","crem",0,2023,0,1,9,18,9,2,0,0,0,0,0,0,0,0
"1152","4","164A",2022,0,0,0,-2.72647112505849,NA,"vacant",NA,0,2023,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1153","4","165",2022,0,0,0,1.1447298858494,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1154","4","166A",2022,0,0,0,1.43241195830118,5.29379934776075,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
"1155","4","166B",2022,0,0,0,-4.11276548617838,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1156","4","166C",2022,0,0,0,-4.11276548617838,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1157","4","166D",2022,0,0,0,-4.11276548617838,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1158","4","167",2022,0,0,0,4.07592363826582,5.54737580772602,"vacant","crem",0,2023,0,1,0,1,1,5,0,0,0,0,0,0,0,0
"1159","4","168",2022,0,0,0,-2.32100601695033,-0.0965987050203051,"vacant","vacant",0,2023,0,1,0,0,0,0,0,0,0,0,0,2,0,0
"1160","4","168",2022,0,0,0,-1.91554090884216,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1161","4","170A",2022,0,0,0,-3.41961830561844,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1162","4","170B",2022,0,0,0,-3.41961830561844,NA,"vacant",NA,0,2023,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1163","4","171A",2022,0,0,0,-2.72647112505849,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1164","4","171B",2022,0,0,0,-2.72647112505849,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1165","4","171C",2022,0,0,0,-2.72647112505849,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1166","4","172A",2022,0,0,0,-4.80591266673833,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1167","4","172B",2022,0,0,0,-4.80591266673833,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1168","4","172C",2022,0,0,0,-4.80591266673833,NA,"vacant",NA,0,2023,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"1169","5","1",2022,0,0,0,12.2056285000155,12.1990860991996,"vacant","other",0,2023,0,1,3,8,5,10,0,0,0,0,0,0,0,0
"1170","5","2",2022,0,0,0,9.96549387769246,9.8963625883217,"vacant","other",0,2023,0,1,0,2,2,10,0,0,1,0,0,0,0,0
"1171","5","3",2022,0,0,0,9.68254236446837,9.99899037489816,"other","vacant",1,2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1172","5","4",2022,0,0,0,13.4383325238649,10.9506183911215,"vacant","liom",0,2023,0,1,2,2,0,9,0,0,0,0,0,0,0,0
